Link, Anchor Text
"https://web.archive.org/web/20181221041408/https://www.reuters.com/article/us-usa-names/having-the-right-name-at-the-right-or-sometimes-wrong-time-idUSKCN1C425Q", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-38", ^
"https://web.archive.org/web/20210619225552/https://www.washingtonpost.com/business/columns/profit-is-more-than-just-a-term-for-this-investment-adviser/2012/01/17/gIQAmcnpaQ_story.html", "Profit is more than just a term for this investment adviser"
"https://www.washingtonpost.com/business/columns/profit-is-more-than-just-a-term-for-this-investment-adviser/2012/01/17/gIQAmcnpaQ_story.html", the original
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-39", ^
"https://books.google.com/books?id=3qohDgAAQBAJ&q=francine+prose+aptronym&pg=PT89", ""What's in a Name?": Aptronyms and Archetypes in Bernard Malamud's The Assistant and The Fixer"
"https://en.wikipedia.org/wiki/Special:BookSources/9780814341148", 9780814341148
"https://web.archive.org/web/20210819202031/https://books.google.com/books?id=3qohDgAAQBAJ&q=francine%20prose%20aptronym&pg=PT89", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-40", ^
"https://www.si.com/hockey/all-access/top-100-goalies-no-32-jonathan-quick", "Top 100 Goalies: No. 32 – Jonathan Quick"
"https://web.archive.org/web/20210819202028/https://www.si.com/hockey/all-access/top-100-goalies-no-32-jonathan-quick", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-Jakarta_Post_Swaragita_41-0", ^
"https://www.thejakartapost.com/news/2020/03/11/dr-corona-vs-coronavirus-muhammadiyah-special-center-fighting-covid-19-in-indonesia.html", "Dr. Corona vs. coronavirus: Muhammadiyah special center fighting COVID-19 in Indonesia"
"https://web.archive.org/web/20200320163644/https://www.thejakartapost.com/news/2020/03/11/dr-corona-vs-coronavirus-muhammadiyah-special-center-fighting-covid-19-in-indonesia.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-42", ^
"https://www.cbc.ca/kidsnews/post/bowser-vs.-bowser-new-nintendo-boss-shares-name-with-villain", "Bowser vs. Bowser: New Nintendo boss shares name with villain"
"https://web.archive.org/web/20200329023144/https://www.cbc.ca/kidsnews/post/bowser-vs.-bowser-new-nintendo-boss-shares-name-with-villain", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-43", ^
"https://www.inquirer.com/philly/sports/sixers/20120720_Rodman_s_father_the_original_worm.html", "Rodman's father the original worm"
"https://web.archive.org/web/20210819202027/https://www.inquirer.com/philly/sports/sixers/20120720_Rodman_s_father_the_original_worm.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-44", ^
"https://sports.yahoo.com/tokyo-2020-first-medalist-unique-061636968.html", "The Rush: Tokyo 2020's first medalist, unique athlete names and behind the scenes in Olympic Village"
"https://web.archive.org/web/20220105161343/https://sports.yahoo.com/tokyo-2020-first-medalist-unique-061636968.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-45", ^
"https://archive.org/details/whatinwordwordpl0000elst", What in the Word?
"https://archive.org/details/whatinwordwordpl0000elst/page/109", 109
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-46", ^
"https://en.wikipedia.org/wiki/Special:BookSources/978-1-937007-16-4", 978-1-937007-16-4
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-47", ^
"https://www.latimes.com/archives/la-xpm-2006-mar-12-sp-speed12-story.html", "Now, That's a Proper Name"
"https://www.worldcat.org/issn/0458-3035", 0458-3035
"https://web.archive.org/web/20190713121657/https://www.latimes.com/archives/la-xpm-2006-mar-12-sp-speed12-story.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-48", ^
"https://us.motorsport.com/a1gp/news/speed-is-the-name-and-the-game/2071185/", "Speed is the name and the game"
"https://web.archive.org/web/20190712231015/https://us.motorsport.com/a1gp/news/speed-is-the-name-and-the-game/2071185/", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-49", ^
"https://jalopnik.com/ask-formula-one-driver-and-nascar-racer-scott-speed-any-486073598", "Ask Formula One Driver And NASCAR Racer Scott Speed Anything You Want"
"https://web.archive.org/web/20190712231116/https://jalopnik.com/ask-formula-one-driver-and-nascar-racer-scott-speed-any-486073598", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-50", ^
"https://en.wikipedia.org/wiki/Special:BookSources/978-1-324003-77-9", 978-1-324003-77-9
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-51", ^
"https://thehill.com/blogs/blog-briefing-room/news/449573-a-woman-named-marijuana-pepsi-earns-doctoral-degree-with", "A woman named Marijuana Pepsi earns doctoral degree with dissertation on uncommon names"
"https://web.archive.org/web/20210221102841/https://thehill.com/blogs/blog-briefing-room/news/449573-a-woman-named-marijuana-pepsi-earns-doctoral-degree-with", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-52", ^
"https://www.cnn.com/2019/06/21/us/marijuana-pepsi-doctorate-trnd/index.html", "She knows you think her name is different. But Dr. Marijuana Pepsi's work speaks for itself"
"https://web.archive.org/web/20210819202029/https://www.cnn.com/2019/06/21/us/marijuana-pepsi-doctorate-trnd/index.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-53", ^
"https://archive.org/details/proseworkswilli02wordgoog", The Prose Works of William Wordsworth
"https://archive.org/details/proseworkswilli02wordgoog/page/n67", 21
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-54", ^
"https://en.wikipedia.org/wiki/Modern_Philology", Modern Philology
"https://en.wikipedia.org/wiki/Doi_(identifier)", doi
"https://doi.org/10.1086%2F392000", 10.1086/392000
"https://en.wikipedia.org/wiki/JSTOR_(identifier)", JSTOR
"https://www.jstor.org/stable/438162", 438162
"https://en.wikipedia.org/wiki/S2CID_(identifier)", S2CID
"https://api.semanticscholar.org/CorpusID:162203888", 162203888
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-55", ^
"https://web.archive.org/web/20210819202028/https://books.google.com/books?id=tnxQCgAAQBAJ&q=early+wynn+aptronym&pg=PT37", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-56", ^
"https://slate.com/news-and-politics/2006/05/aptronym-watch-sue-yoo-too.html", "Aptronym Watch: Sue Yoo Too!"
"https://web.archive.org/web/20201025144757/https://slate.com/news-and-politics/2006/05/aptronym-watch-sue-yoo-too.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-57", ^
"https://www.washingtonpost.com/wp-dyn/content/discussion/2006/07/11/DI2006071100616.html", "Chatological Humor* (UPDATED 7.21.06)"
"https://web.archive.org/web/20170904213102/http://www.washingtonpost.com/wp-dyn/content/discussion/2006/07/11/DI2006071100616.html", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-:1_58-0", Jump up to:
a
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-:1_58-1", b
"https://www.straitstimes.com/world/europe/british-police-officer-rob-banks-becomes-unlikely-internet-star-for-his-ironic-name", "British police officer Rob Banks becomes unlikely Internet star for his ironic name"
"https://www.worldcat.org/issn/0585-3923", 0585-3923
"https://web.archive.org/web/20210926150612/https://www.straitstimes.com/world/europe/british-police-officer-rob-banks-becomes-unlikely-internet-star-for-his-ironic-name", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-59", ^
"https://andrewjkahn.com/2012/07/13/josh-outman-homer-bailey-grant-balfour/", "Josh Outman? Not Quite"
"https://web.archive.org/web/20181221041514/https://andrewjkahn.com/2012/07/13/josh-outman-homer-bailey-grant-balfour/", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-60", ^
"http://kmhk.com/zz-top-drummer-frank-beard-finally-grows-one/", "ZZ Top Drummer Frank Beard Finally Grows One"
"https://web.archive.org/web/20180106120421/http://kmhk.com/zz-top-drummer-frank-beard-finally-grows-one/", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-61", ^
"http://www.the-tls.co.uk/tls/public/article1179826.ece", "Samuel Foote, the one-legged wonder"
"https://web.archive.org/web/20151222090706/http://www.the-tls.co.uk/tls/public/article1179826.ece", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-62", ^
"https://www.huffpost.com/entry/robin-mahfood-food-for-the-poor-president-has-most-ironic-name-ever_n_2728377", "Robin Mahfood, Food for the Poor President, Has Most Ironic Name Ever"
"https://web.archive.org/web/20220125062843/https://www.huffpost.com/entry/robin-mahfood-food-for-the-poor-president-has-most-ironic-name-ever_n_2728377", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-63", ^
"https://improbable.com/2021/04/13/dr-i-c-notting-a-classic-case-of-nominative-determinism/", "Doctor I.C. Notting—A classic case of nominative determinism"
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-64", ^
"https://billypenn.com/2020/01/09/whats-in-a-name-from-criminal-to-elite-the-history-of-outlaw/", "What's in a name? From criminal to elite, the history of 'Outlaw'"
"https://web.archive.org/web/20200226130314/https://billypenn.com/2020/01/09/whats-in-a-name-from-criminal-to-elite-the-history-of-outlaw/", Archived
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-65", ^
"https://web.archive.org/web/20151222131019/http://www.rantsports.com/nhl/2014/01/19/6-biggest-goons-in-buffalo-sabres-history/#slide_6", "6 Biggest Goons in Buffalo Sabres' History"
"http://www.rantsports.com/nhl/2014/01/19/6-biggest-goons-in-buffalo-sabres-history/#slide_6", the original
"https://en.wikipedia.org/wiki/Aptronym#cite_ref-66", ^
"https://www.beyondtheboxscore.com/2012/8/27/3268541/when-the-stats-match-the-name/", When the Stats Match the Name
"https://web.archive.org/web/20210819202029/https://www.beyondtheboxscore.com/2012/8/27/3268541/when-the-stats-match-the-name/", Archived
"https://en.wikipedia.org/wiki/Wayback_Machine", Wayback Machine
"https://en.wikipedia.org/w/index.php?title=Aptronym&action=edit&section=6", edit
"http://aptonyms-wiki.wikispaces.com/", Aptonyms-wiki
"https://web.archive.org/web/20090911085713/http://homepage.mac.com/chapmandave/aptonyms/", Canadian Aptonym Centre
"https://en.wikipedia.org/wiki/Timothy_Noah", Noah, Timothy
"https://slate.com/news-and-politics/2005/12/charol-shakeshaft-topped.html", "Charol Shakeshaft, Topped! A Yellow Pages of aptronyms"
"https://en.wikipedia.org/wiki/Slate_(magazine)", Slate
"https://en.wiktionary.org/wiki/aptronym", aptronym
"https://en.wiktionary.org/wiki/aptonym", aptonym
"https://en.wiktionary.org/wiki/euonym", euonym
"https://en.wikipedia.org/wiki/Template:Personal_names", v
"https://en.wikipedia.org/wiki/Template_talk:Personal_names", t
"https://en.wikipedia.org/w/index.php?title=Template:Personal_names&action=edit", e
"https://en.wikipedia.org/wiki/Anthroponymy", anthroponymy
"https://en.wikipedia.org/wiki/Personal_identity", Personal identity
"https://en.wikipedia.org/wiki/Given_name", First name
"https://en.wikipedia.org/wiki/Surname", Last name
"https://en.wikipedia.org/wiki/Patrilineality", Patrilineal
"https://en.wikipedia.org/wiki/Matriname", Matrilineal
"https://en.wikipedia.org/wiki/List_of_family_name_affixes", Affixes
"https://en.wikipedia.org/wiki/Nobiliary_particle", Nobiliary particle
"https://en.wikipedia.org/wiki/Middle_name", Middle name
"https://en.wikipedia.org/wiki/Diminutive", Diminutive
"https://en.wikipedia.org/wiki/Double-barrelled_name", Double-barrelled
"https://en.wikipedia.org/wiki/Epithet", Epithet
"https://en.wikipedia.org/wiki/Lists_of_people_by_epithet", Common epithets
"https://en.wikipedia.org/wiki/Eponym", Eponymic
"https://en.wikipedia.org/wiki/Matronymic", Matronymic
"https://en.wikipedia.org/wiki/Metonymy", Metonymic
"https://en.wikipedia.org/wiki/Mononymous_person", Mononymic
"https://en.wikipedia.org/wiki/Occupational_name", Occupational name
"https://en.wikipedia.org/wiki/Patronymic", Patronymic
"https://en.wikipedia.org/wiki/Patronymic_surname", Surname
"https://en.wikipedia.org/wiki/Sobriquet", Sobriquet
"https://en.wikipedia.org/wiki/Teknonymy", Teknonymic
"https://en.wikipedia.org/wiki/Toponymy", Toponymic
"https://en.wikipedia.org/wiki/Toponymic_surname", Surname
"https://en.wikipedia.org/wiki/Patrial_name", Patrial name
"https://en.wikipedia.org/wiki/Unisex_name", Unisex
"https://en.wikipedia.org/wiki/Code_name", Code name
"https://en.wikipedia.org/wiki/Maiden_and_married_names", Maiden and married names
"https://en.wikipedia.org/wiki/Necronym", Necronym
"https://en.wikipedia.org/wiki/Posthumous_name", Posthumous name
"https://en.wikipedia.org/wiki/Temple_name", Temple name
"https://en.wikipedia.org/wiki/Placeholder_name", Placeholder name
"https://en.wikipedia.org/wiki/Notname", Notname
"https://en.wikipedia.org/wiki/Regnal_name", Regnal name
"https://en.wikipedia.org/wiki/Slave_name", Slave name
"https://en.wikipedia.org/wiki/Pseudonym", Pseudonyms
"https://en.wikipedia.org/wiki/List_of_pseudonyms", list
"https://en.wikipedia.org/wiki/Art_name", Art
"https://en.wikipedia.org/wiki/Bug%C5%8D", Bugō
"https://en.wikipedia.org/wiki/Nickname", Nicknames
"https://en.wikipedia.org/wiki/Lists_of_nicknames", list
"https://en.wikipedia.org/wiki/Hypocorism", Hypocorism
"https://en.wikipedia.org/wiki/Nom_de_guerre", Nom de guerre
"https://en.wikipedia.org/wiki/Pen_name", Pen name
"https://en.wikipedia.org/wiki/Heteronym_(literature)", Heteronym
"https://en.wikipedia.org/wiki/Ring_name", Ring name
"https://en.wikipedia.org/wiki/Shikona", Shikona
"https://en.wikipedia.org/wiki/Stage_name", Stage name
"https://en.wikipedia.org/wiki/List_of_stage_names", List
"https://en.wikipedia.org/wiki/List_of_one-word_stage_names", Mononyms
"https://en.wikipedia.org/wiki/Username", Username
"https://en.wikipedia.org/wiki/Surnames_by_country", Surnames by country
"https://en.wikipedia.org/wiki/East_Asian_cultural_sphere", East Asian
"https://en.wikipedia.org/w/index.php?title=Ainu_name&action=edit&redlink=1", Ainu
"https://en.wikipedia.org/wiki/Amami_name", Amami
"https://en.wikipedia.org/wiki/Chinese_name", Chinese
"https://en.wikipedia.org/wiki/Courtesy_name", Courtesy
"https://en.wikipedia.org/wiki/Generation_name", Generation
"https://en.wikipedia.org/wiki/Japanese_name", Japanese
"https://en.wikipedia.org/wiki/Korean_name", Korean
"https://en.wikipedia.org/wiki/Manchu_name", Manchu
"https://en.wikipedia.org/wiki/Mongolian_name", Mongolian
"https://en.wikipedia.org/wiki/Okinawan_name", Okinawan
"https://en.wikipedia.org/wiki/Naming_customs_of_Taiwanese_aborigines", Taiwanese aboriginal
"https://en.wikipedia.org/wiki/Tibetan_name", Tibetan
"https://en.wikipedia.org/wiki/Vietnamese_name", Vietnamese
"https://en.wikipedia.org/wiki/Muslim_world", Muslim world
"https://en.wikipedia.org/wiki/Afghan_name", Afghan
"https://en.wikipedia.org/wiki/Arabic_name", Arabic
"https://en.wikipedia.org/wiki/Azerbaijani_name", Azerbaijani
"https://en.wikipedia.org/wiki/Balinese_name", Balinese
"https://en.wikipedia.org/wiki/Bengali_name", Bengali
"https://en.wikipedia.org/wiki/Indonesian_names", Indonesian
"https://en.wikipedia.org/wiki/Chinese_Indonesian_surname", Chinese
"https://en.wikipedia.org/wiki/Javanese_name", Javanese
"https://en.wikipedia.org/wiki/Malaysian_names", Malaysian
"https://en.wikipedia.org/wiki/Mandaean_name", Mandaean name
"https://en.wikipedia.org/wiki/Pakistani_name", Pakistani
"https://en.wikipedia.org/wiki/Pashtun_name", Pashtun
"https://en.wikipedia.org/wiki/Persian_name", Persian
"https://en.wikipedia.org/wiki/Sindhi_names", Sindhi
"https://en.wikipedia.org/wiki/Somali_name", Somali
"https://en.wikipedia.org/wiki/Tatar_name", Tatar
"https://en.wikipedia.org/wiki/Turkish_name", Turkish
"https://en.wikipedia.org/wiki/Oceania", Oceania
"https://en.wikipedia.org/wiki/Australian_Aboriginal_kinship", Australian Aboriginal
"https://en.wikipedia.org/wiki/Fijian_name", Fijian
"https://en.wikipedia.org/wiki/Hawaiian_name", Hawaiian
"https://en.wikipedia.org/wiki/M%C4%81ori_naming_customs", Māori
"https://en.wikipedia.org/wiki/Sub-Saharan_Africa", Sub-Saharan Africa
"https://en.wikipedia.org/wiki/Akan_names", Ashanti
"https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo_naming_customs", Democratic Republic of the Congo
"https://en.wikipedia.org/wiki/Naming_conventions_in_Ethiopia_and_Eritrea", Ethiopian and Eritrean
"https://en.wikipedia.org/wiki/Ewe_language#Naming_system", Ewe
"https://en.wikipedia.org/wiki/Ghanaian_name", Ghanaian
"https://en.wikipedia.org/wiki/Igbo_name", Igbo
"https://en.wikipedia.org/wiki/Yoruba_name", Yoruba
"https://en.wikipedia.org/wiki/Zimbabwean_names", Zimbabwean
"https://en.wikipedia.org/wiki/Europe", Europe
"https://en.wikipedia.org/wiki/North_America", North America
"https://en.wikipedia.org/wiki/Australasia", Australasia
"https://en.wikipedia.org/wiki/Albanian_name", Albanian
"https://en.wikipedia.org/wiki/Armenian_name", Armenian
"https://en.wikipedia.org/wiki/Jewish_surname#Ashkenazi_Jewry", Ashkenazi Jewish
"https://en.wikipedia.org/wiki/Basque_surnames", Basque
"https://en.wikipedia.org/wiki/Celtic_onomastics", Celtic
"https://en.wikipedia.org/wiki/Cornish_surnames", Cornish
"https://en.wikipedia.org/wiki/Irish_name", Irish
"https://en.wikipedia.org/wiki/Manx_surnames", Manx
"https://en.wikipedia.org/wiki/Scottish_Gaelic_name", Scottish
"https://en.wikipedia.org/wiki/Welsh_surnames", Welsh
"https://en.wikipedia.org/wiki/Finnish_name", Finnish
"https://en.wikipedia.org/wiki/French_name", French
"https://en.wikipedia.org/wiki/Georgian_name", Georgian
"https://en.wikipedia.org/wiki/Germanic_name", Germanic
"https://en.wikipedia.org/wiki/Dutch_name", Dutch
"https://en.wikipedia.org/wiki/English_name", English
"https://en.wikipedia.org/wiki/Naming_in_the_United_States", American
"https://en.wikipedia.org/wiki/African-American_names", African-American
"https://en.wikipedia.org/wiki/Canadian_name", Canadian
"https://en.wikipedia.org/wiki/Hong_Kong_name", Hongkongese
"https://en.wikipedia.org/wiki/German_name", German
"https://en.wikipedia.org/wiki/Gothic_name", Gothic
"https://en.wikipedia.org/wiki/Icelandic_name", Icelandic
"https://en.wikipedia.org/wiki/Scandinavian_family_name_etymology", Scandinavian
"https://en.wikipedia.org/wiki/Swedish_name", Swedish
"https://en.wikipedia.org/wiki/Greek_name", Greek
"https://en.wikipedia.org/wiki/Ancient_Greek_personal_names", Ancient Greek
"https://en.wikipedia.org/wiki/Greek_Cypriot_name", Cypriot
"https://en.wikipedia.org/wiki/Hungarian_names", Hungarian
"https://en.wikipedia.org/wiki/Italian_name", Italian
"https://en.wikipedia.org/wiki/Kalmyk_name", Kalmyk
"https://en.wikipedia.org/wiki/Latvian_name", Latvian
"https://en.wikipedia.org/wiki/Lithuanian_name", Lithuanian
"https://en.wikipedia.org/wiki/Portuguese_name", Portuguese
"https://en.wikipedia.org/wiki/Roman_naming_conventions", Roman
"https://en.wikipedia.org/wiki/Praenomen", Praenomen
"https://en.wikipedia.org/wiki/Nomen_(Roman_name)", Nomen
"https://en.wikipedia.org/wiki/Cognomen", Cognomen
"https://en.wikipedia.org/wiki/Agnomen", Agnomen
"https://en.wikipedia.org/wiki/Romanian_name", Romanian
"https://en.wikipedia.org/wiki/Slavic_names", Slavic
"https://en.wikipedia.org/wiki/Bulgarian_name", Bulgarian
"https://en.wikipedia.org/wiki/Croatian_name", Croatian
"https://en.wikipedia.org/wiki/Czech_name", Czech
"https://en.wikipedia.org/wiki/Eastern_Slavic_naming_customs", Eastern Slavic
"https://en.wikipedia.org/wiki/Belarusian_name", Belarusian
"https://en.wikipedia.org/wiki/Russian_name", Russian
"https://en.wikipedia.org/wiki/Ukrainian_name", Ukrainian
"https://en.wikipedia.org/wiki/Macedonian_onomastics", Macedonian
"https://en.wikipedia.org/wiki/Polish_name", Polish
"https://en.wikipedia.org/wiki/Serbian_name", Serbian
"https://en.wikipedia.org/wiki/Slovak_name", Slovak
"https://en.wikipedia.org/wiki/Slavic_name_suffixes", Suffixes
"https://en.wikipedia.org/wiki/Spanish_naming_customs", Spanish
"https://en.wikipedia.org/wiki/Naming_customs_of_Hispanic_America", Hispanic America
"https://en.wikipedia.org/wiki/Yakut_names", Sakha
"https://en.wikipedia.org/wiki/Greater_India", Greater India
"https://en.wikipedia.org/wiki/South_Asia", South Asia
"https://en.wikipedia.org/wiki/Southeast_Asia", Southeast Asia
"https://en.wikipedia.org/wiki/Burmese_name", Burmese
"https://en.wikipedia.org/wiki/Khmer_name", Cambodian
"https://en.wikipedia.org/wiki/Filipino_name", Filipino
"https://en.wikipedia.org/wiki/Indian_name", Indian
"https://en.wikipedia.org/wiki/Saint_Thomas_Christian_names", Saint Thomas Christian
"https://en.wikipedia.org/wiki/Naming_conventions_of_ancient_Tamil_country", Ancient Tamil country
"https://en.wikipedia.org/wiki/Lao_name", Lao
"https://en.wikipedia.org/wiki/Sinhalese_name", Sinhalese
"https://en.wikipedia.org/wiki/Thai_name", Thai
"https://en.wikipedia.org/wiki/Religious_name", By religion
"https://en.wikipedia.org/wiki/Christian_name", Christian name
"https://en.wikipedia.org/wiki/List_of_biblical_names", Biblical name
"https://en.wikipedia.org/wiki/Papal_name", Papal name
"https://en.wikipedia.org/wiki/Saint%27s_name", Saint's name
"https://en.wikipedia.org/wiki/Buddhist_surname", Buddhist surname
"https://en.wikipedia.org/wiki/Dharma_name", Dharma name
"https://en.wikipedia.org/wiki/Jewish_name", Jewish name
"https://en.wikipedia.org/wiki/Hebrew_name", Hebrew
"https://en.wikipedia.org/wiki/Theophoric_name", Theophoric name
"https://en.wikipedia.org/wiki/List_of_titles", List
"https://en.wikipedia.org/wiki/Title_of_authority", of authority
"https://en.wikipedia.org/wiki/Title_of_honor", of honour
"https://en.wikipedia.org/wiki/Style_(form_of_address)", Styles
"https://en.wikipedia.org/wiki/Honorific", Honorific
"https://en.wikipedia.org/wiki/Diplomatic_rank", Diplomatic
"https://en.wikipedia.org/wiki/Royal_and_noble_styles", Imperial, royal, and noble
"https://en.wikipedia.org/wiki/Judiciary_styles", Judiciary
"https://en.wikipedia.org/wiki/List_of_religious_titles_and_styles", Religious
"https://en.wikipedia.org/wiki/Ecclesiastical_titles_and_styles", Ecclesiastical
"https://en.wikipedia.org/wiki/Pre-nominal_letters", Pre-nominal letters
"https://en.wikipedia.org/wiki/Suffix_(name)", Suffix
"https://en.wikipedia.org/wiki/Emeritus", Emeritus
"https://en.wikipedia.org/wiki/Post-nominal_letters", Post-nominal letters
"https://en.wikipedia.org/wiki/Academic_degree", Academic
"https://en.wikipedia.org/wiki/Order_(distinction)", Orders
"https://en.wikipedia.org/wiki/Award", decorations
"https://en.wikipedia.org/wiki/Medal", medals
"https://en.wikipedia.org/wiki/Title", Titles
"https://en.wikipedia.org/wiki/Imperial,_royal_and_noble_ranks", Imperial, royal and noble
"https://en.wikipedia.org/wiki/Chivalry", Chivalric
"https://en.wikipedia.org/wiki/Courtesy_title", Courtesy
"https://en.wikipedia.org/wiki/False_titles_of_nobility", False
"https://en.wikipedia.org/wiki/Hereditary_title", Hereditary
"https://en.wikipedia.org/wiki/Subsidiary_title", Subsidiary
"https://en.wikipedia.org/wiki/Substantive_title", Substantive
"https://en.wikipedia.org/wiki/Military_rank", Military
"https://en.wikipedia.org/wiki/Professional_titles", Professional
"https://en.wikipedia.org/wiki/Academic_ranks", Academic
"https://en.wikipedia.org/wiki/Professional_degree", Educational
"https://en.wikipedia.org/wiki/Honorary_title_(academic)", Honorary
"https://en.wikipedia.org/wiki/Corporate_title", Business
"https://en.wikipedia.org/wiki/Judicial_titles", Judicial
"https://en.wikipedia.org/wiki/Baptism", Baptism
"https://en.wikipedia.org/wiki/Name_day", Name day
"https://en.wikipedia.org/wiki/Calendar_of_saints", Calendar of saints
"https://en.wikipedia.org/wiki/Acronym", Acronym
"https://en.wikipedia.org/wiki/Anonymity", Anonymity
"https://en.wikipedia.org/wiki/Anthropomorphism", Anthropomorphism
"https://en.wikipedia.org/wiki/Personification", Personification
"https://en.wikipedia.org/wiki/National_personification", National
"https://en.wikipedia.org/wiki/Call_sign", Call sign
"https://en.wikipedia.org/wiki/Family", Family
"https://en.wikipedia.org/wiki/Galton%E2%80%93Watson_process", Galton–Watson process
"https://en.wikipedia.org/wiki/Legal_name", Legal name
"https://en.wikipedia.org/wiki/Name_change", Name change
"https://en.wikipedia.org/wiki/List_of_most_popular_given_names", Given
"https://en.wikipedia.org/wiki/Lists_of_most_common_surnames", Surname
"https://en.wikipedia.org/wiki/Nomenclature", Nomenclature
"https://en.wikipedia.org/wiki/Nomen_nescio", Nomen nescio
"https://en.wikipedia.org/wiki/Onomastics", Onomastics
"https://en.wikipedia.org/wiki/Identifier", Identifier
"https://en.wikipedia.org/wiki/Proper_name", Proper name
"https://en.wikipedia.org/wiki/Signature", Signature
"https://en.wikipedia.org/wiki/Monogram", Monogram
"https://en.wikipedia.org/wiki/Royal_cypher", Royal cypher
"https://en.wikipedia.org/wiki/Khelrtva", Khelrtva
"https://en.wikipedia.org/wiki/Signum_manus", Signum manus
"https://en.wikipedia.org/wiki/Tughra", Tughra
"https://en.wikipedia.org/wiki/Naming_taboo", Naming taboo
"https://en.wikipedia.org/wiki/Category:Lists_of_names", Category:Lists of names
"https://en.wikipedia.org/w/index.php?title=Aptronym&oldid=1128028660", Permanent link
"https://en.wikipedia.org/wiki/Help:Category", Categories
"https://en.wikipedia.org/wiki/Category:Names", Names
"https://en.wikipedia.org/wiki/Category:Semantics", Semantics
"https://en.wikipedia.org/wiki/Category:Types_of_words", Types of words
"https://en.wikipedia.org/wiki/Category:Word_play", Word play
"https://en.wikipedia.org/wiki/Category:CS1:_Julian%E2%80%93Gregorian_uncertainty", CS1: Julian–Gregorian uncertainty
"https://en.wikipedia.org/wiki/Category:Webarchive_template_wayback_links", Webarchive template wayback links
"https://en.wikipedia.org/wiki/Category:Articles_with_short_description", Articles with short description
"https://en.wikipedia.org/wiki/Category:Short_description_is_different_from_Wikidata", Short description is different from Wikidata
"https://en.wikipedia.org/wiki/Category:Use_dmy_dates_from_October_2020", Use dmy dates from October 2020
"https://en.wikipedia.org/wiki/Special:MyTalk", Talk
"https://en.wikipedia.org/wiki/Special:MyContributions", Contributions
"https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Aptronym", Create account
"https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Aptronym", Log in
"https://en.wikipedia.org/wiki/Aptronym", Read
"https://en.wikipedia.org/wiki/Talk:Aptronym", Talk
"https://en.wikipedia.org/w/index.php?title=Aptronym&action=edit", Edit
"https://en.wikipedia.org/w/index.php?title=Aptronym&action=history", View history
"https://en.wikipedia.org/wiki/Main_Page", Main page
"https://en.wikipedia.org/wiki/Wikipedia:Contents", Contents
"https://en.wikipedia.org/wiki/Portal:Current_events", Current events
"https://en.wikipedia.org/wiki/Special:Random", Random article
"https://en.wikipedia.org/wiki/Wikipedia:About", About Wikipedia
"https://en.wikipedia.org/wiki/Wikipedia:Contact_us", Contact Wikipedia
"https://donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=C13_en.wikipedia.org&uselang=en", Donate
"https://en.wikipedia.org/wiki/Help:Contents", Help
"https://en.wikipedia.org/wiki/Help:Introduction", Learn to edit
"https://en.wikipedia.org/wiki/Wikipedia:Community_portal", Community portal
"https://en.wikipedia.org/wiki/Special:RecentChanges", Recent changes
"https://en.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard", Upload file
"https://en.wikipedia.org/wiki/Special:WhatLinksHere/Aptronym", What links here
"https://en.wikipedia.org/wiki/Special:RecentChangesLinked/Aptronym", Related changes
